analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture,risk_label
synthetic-00108,pop3-000430,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0092,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00108,imap-000431,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0093,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00109,pop3-000432,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0094,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00110,smtp-000436,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0098,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,0,2,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00115,pop3-000458,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0099,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00116,smtp-000463,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0100,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00117,smtp-000464,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0101,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00117,pop3-000465,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0102,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00117,smtp-000466,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0103,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00118,pop3-000468,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0105,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,0.0,1.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00118,smtp-000469,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0106,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00125,imap-000499,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0109,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,2,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00126,smtp-000500,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0110,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00126,smtp-000502,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0112,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,1,2,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00134,smtp-000532,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0115,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00134,pop3-000535,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0118,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00135,smtp-000536,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0119,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,2,2,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00140,smtp-000559,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0121,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00142,pop3-000564,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0122,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00142,smtp-000565,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0123,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,2,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00142,pop3-000566,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0124,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00143,pop3-000568,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0126,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00143,smtp-000571,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT-0129,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00150,smtp-000598,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0131,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00150,pop3-000599,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0132,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00151,pop3-000600,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0133,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00151,smtp-000601,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0134,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00151,smtp-000602,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0135,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00151,imap-000603,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0136,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00152,smtp-000604,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0137,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00159,imap-000632,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0138,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00159,smtp-000633,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0139,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,0,2,2,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00159,pop3-000634,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0140,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00159,smtp-000635,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0141,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00160,pop3-000636,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0142,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00160,smtp-000637,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0143,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,2,0,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00160,imap-000638,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0144,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,1.0,,,,1.0,0.0,1.0,,0.0,1.0,0.0,0,0,0,2,1.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00167,pop3-000665,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0146,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,1,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00167,smtp-000666,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0147,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00167,imap-000667,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0148,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00168,smtp-000668,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0149,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00168,imap-000669,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0150,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00168,smtp-000671,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0152,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00174,smtp-000693,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0153,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00175,pop3-000698,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0154,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00175,imap-000699,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0155,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00176,smtp-000700,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0156,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00176,imap-000701,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0157,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00176,smtp-000702,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0158,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00176,smtp-000703,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0159,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00177,pop3-000704,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER-0160,POSTURE_STARTTLS_EARLY_AUTH_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00182,imap-000726,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-0162,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00183,imap-000731,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0163,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00184,pop3-000732,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0164,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00184,smtp-000733,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0165,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00184,smtp-000734,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0166,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00184,smtp-000735,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0167,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00185,smtp-000736,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0168,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00192,smtp-000766,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0171,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00192,smtp-000767,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0172,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00193,pop3-000768,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0173,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00193,imap-000769,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE-0174,POSTURE_STARTTLS_AUTH_BEFORE_TLS_PERMISSIVE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,2,0,1,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00193,imap-000770,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0175,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00200,pop3-000798,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0177,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,1,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00200,imap-000799,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0178,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00201,imap-000800,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES-0179,POSTURE_PLAINTEXT_MULTIPLE_SENSITIVE_EXPOSURES,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00201,smtp-000801,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT-0180,POSTURE_STARTTLS_AUTH_BEFORE_TLS_STRICT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00201,imap-000803,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE-0182,POSTURE_STARTTLS_EARLY_AUTH_FAILED_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,1.0,1.0,,,0.0,1.0,0.0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,CRITICAL
synthetic-00208,smtp-000831,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED-0184,POSTURE_PLAINTEXT_TRAFFIC_UNENCRYPTED,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,0.0,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
synthetic-00209,imap-000832,POSTURE_PLAINTEXT_WITH_AUTHENTICATION-0185,POSTURE_PLAINTEXT_WITH_AUTHENTICATION,CURATED_SYNTHETIC,FULL_SESSION,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL
