analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,risk_label,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture
ANALYSIS_PARTIAL_FULL_SESSION_0058,partial_full_session_0058,ANALYSIS_PARTIAL_FULL_SESSION_0058_partial_full_session_0058,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0059,partial_full_session_0059,ANALYSIS_PARTIAL_FULL_SESSION_0059_partial_full_session_0059,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0060,partial_full_session_0060,ANALYSIS_PARTIAL_FULL_SESSION_0060_partial_full_session_0060,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0061,partial_full_session_0061,ANALYSIS_PARTIAL_FULL_SESSION_0061_partial_full_session_0061,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0062,partial_full_session_0062,ANALYSIS_PARTIAL_FULL_SESSION_0062_partial_full_session_0062,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0063,partial_full_session_0063,ANALYSIS_PARTIAL_FULL_SESSION_0063_partial_full_session_0063,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0064,partial_full_session_0064,ANALYSIS_PARTIAL_FULL_SESSION_0064_partial_full_session_0064,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0065,partial_full_session_0065,ANALYSIS_PARTIAL_FULL_SESSION_0065_partial_full_session_0065,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0066,partial_full_session_0066,ANALYSIS_PARTIAL_FULL_SESSION_0066_partial_full_session_0066,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0067,partial_full_session_0067,ANALYSIS_PARTIAL_FULL_SESSION_0067_partial_full_session_0067,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0068,partial_full_session_0068,ANALYSIS_PARTIAL_FULL_SESSION_0068_partial_full_session_0068,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0069,partial_full_session_0069,ANALYSIS_PARTIAL_FULL_SESSION_0069_partial_full_session_0069,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0070,partial_full_session_0070,ANALYSIS_PARTIAL_FULL_SESSION_0070_partial_full_session_0070,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0071,partial_full_session_0071,ANALYSIS_PARTIAL_FULL_SESSION_0071_partial_full_session_0071,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0072,partial_full_session_0072,ANALYSIS_PARTIAL_FULL_SESSION_0072_partial_full_session_0072,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0073,partial_full_session_0073,ANALYSIS_PARTIAL_FULL_SESSION_0073_partial_full_session_0073,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0074,partial_full_session_0074,ANALYSIS_PARTIAL_FULL_SESSION_0074_partial_full_session_0074,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0075,partial_full_session_0075,ANALYSIS_PARTIAL_FULL_SESSION_0075_partial_full_session_0075,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0076,partial_full_session_0076,ANALYSIS_PARTIAL_FULL_SESSION_0076_partial_full_session_0076,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0077,partial_full_session_0077,ANALYSIS_PARTIAL_FULL_SESSION_0077_partial_full_session_0077,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0078,partial_full_session_0078,ANALYSIS_PARTIAL_FULL_SESSION_0078_partial_full_session_0078,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0079,partial_full_session_0079,ANALYSIS_PARTIAL_FULL_SESSION_0079_partial_full_session_0079,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0080,partial_full_session_0080,ANALYSIS_PARTIAL_FULL_SESSION_0080_partial_full_session_0080,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0081,partial_full_session_0081,ANALYSIS_PARTIAL_FULL_SESSION_0081_partial_full_session_0081,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0082,partial_full_session_0082,ANALYSIS_PARTIAL_FULL_SESSION_0082_partial_full_session_0082,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0083,partial_full_session_0083,ANALYSIS_PARTIAL_FULL_SESSION_0083_partial_full_session_0083,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0084,partial_full_session_0084,ANALYSIS_PARTIAL_FULL_SESSION_0084_partial_full_session_0084,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0085,partial_full_session_0085,ANALYSIS_PARTIAL_FULL_SESSION_0085_partial_full_session_0085,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0086,partial_full_session_0086,ANALYSIS_PARTIAL_FULL_SESSION_0086_partial_full_session_0086,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0087,partial_full_session_0087,ANALYSIS_PARTIAL_FULL_SESSION_0087_partial_full_session_0087,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0088,partial_full_session_0088,ANALYSIS_PARTIAL_FULL_SESSION_0088_partial_full_session_0088,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0089,partial_full_session_0089,ANALYSIS_PARTIAL_FULL_SESSION_0089_partial_full_session_0089,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0090,partial_full_session_0090,ANALYSIS_PARTIAL_FULL_SESSION_0090_partial_full_session_0090,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0091,partial_full_session_0091,ANALYSIS_PARTIAL_FULL_SESSION_0091_partial_full_session_0091,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0092,partial_full_session_0092,ANALYSIS_PARTIAL_FULL_SESSION_0092_partial_full_session_0092,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0093,partial_full_session_0093,ANALYSIS_PARTIAL_FULL_SESSION_0093_partial_full_session_0093,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0094,partial_full_session_0094,ANALYSIS_PARTIAL_FULL_SESSION_0094_partial_full_session_0094,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0095,partial_full_session_0095,ANALYSIS_PARTIAL_FULL_SESSION_0095_partial_full_session_0095,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0096,partial_full_session_0096,ANALYSIS_PARTIAL_FULL_SESSION_0096_partial_full_session_0096,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0097,partial_full_session_0097,ANALYSIS_PARTIAL_FULL_SESSION_0097_partial_full_session_0097,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0098,partial_full_session_0098,ANALYSIS_PARTIAL_FULL_SESSION_0098_partial_full_session_0098,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_FULL_SESSION_0099,partial_full_session_0099,ANALYSIS_PARTIAL_FULL_SESSION_0099_partial_full_session_0099,PARTIAL_CAPTURE_FULL_SESSION,PARTIAL_CAPTURE_CHALLENGE,FULL_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0000,partial_start_mid_session_0000,ANALYSIS_PARTIAL_START_MID_SESSION_0000_partial_start_mid_session_0000,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,MEDIUM,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0001,partial_start_mid_session_0001,ANALYSIS_PARTIAL_START_MID_SESSION_0001_partial_start_mid_session_0001,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0002,partial_start_mid_session_0002,ANALYSIS_PARTIAL_START_MID_SESSION_0002_partial_start_mid_session_0002,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0003,partial_start_mid_session_0003,ANALYSIS_PARTIAL_START_MID_SESSION_0003_partial_start_mid_session_0003,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0004,partial_start_mid_session_0004,ANALYSIS_PARTIAL_START_MID_SESSION_0004_partial_start_mid_session_0004,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0005,partial_start_mid_session_0005,ANALYSIS_PARTIAL_START_MID_SESSION_0005_partial_start_mid_session_0005,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,MEDIUM,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0006,partial_start_mid_session_0006,ANALYSIS_PARTIAL_START_MID_SESSION_0006_partial_start_mid_session_0006,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0007,partial_start_mid_session_0007,ANALYSIS_PARTIAL_START_MID_SESSION_0007_partial_start_mid_session_0007,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0008,partial_start_mid_session_0008,ANALYSIS_PARTIAL_START_MID_SESSION_0008_partial_start_mid_session_0008,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0009,partial_start_mid_session_0009,ANALYSIS_PARTIAL_START_MID_SESSION_0009_partial_start_mid_session_0009,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0010,partial_start_mid_session_0010,ANALYSIS_PARTIAL_START_MID_SESSION_0010_partial_start_mid_session_0010,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,HIGH,0.0,1.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0011,partial_start_mid_session_0011,ANALYSIS_PARTIAL_START_MID_SESSION_0011_partial_start_mid_session_0011,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,LOW,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0012,partial_start_mid_session_0012,ANALYSIS_PARTIAL_START_MID_SESSION_0012_partial_start_mid_session_0012,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,LOW,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0013,partial_start_mid_session_0013,ANALYSIS_PARTIAL_START_MID_SESSION_0013_partial_start_mid_session_0013,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,LOW,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0014,partial_start_mid_session_0014,ANALYSIS_PARTIAL_START_MID_SESSION_0014_partial_start_mid_session_0014,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0015,partial_start_mid_session_0015,ANALYSIS_PARTIAL_START_MID_SESSION_0015_partial_start_mid_session_0015,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_START_MID_SESSION_0016,partial_start_mid_session_0016,ANALYSIS_PARTIAL_START_MID_SESSION_0016_partial_start_mid_session_0016,PARTIAL_CAPTURE_START_MID_SESSION,PARTIAL_CAPTURE_CHALLENGE,START_MID_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
