analysis_id,session_id,scenario_id,scenario_family,data_source,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,risk_label
challenge-0075,chal-imap-00298,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0298,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,1,HIGH
challenge-0075,chal-pop3-00299,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0299,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0076,chal-smtp-00300,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0300,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,HIGH
challenge-0076,chal-pop3-00301,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0301,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0076,chal-smtp-00302,CHALLENGE_BOUNDARY_LOW_MED_CERT_VISIBILITY-0302,CHALLENGE_BOUNDARY_LOW_MED_CERT_VISIBILITY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,1,LOW
challenge-0076,chal-pop3-00303,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0303,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,2,0,CRITICAL
challenge-0077,chal-imap-00304,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0304,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0077,chal-smtp-00305,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0305,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0077,chal-pop3-00306,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0306,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,3,1,1,1,CRITICAL
challenge-0077,chal-pop3-00307,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0307,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,2,HIGH
challenge-0078,chal-smtp-00308,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0308,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0078,chal-pop3-00309,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0309,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,HIGH
challenge-0078,chal-imap-00310,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0310,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,3,MEDIUM
challenge-0078,chal-smtp-00311,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0311,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1,2,MEDIUM
challenge-0079,chal-pop3-00312,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0312,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0079,chal-pop3-00313,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0313,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0079,chal-smtp-00314,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0314,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,1.0,0.0,0.0,0,0,1,1,MEDIUM
challenge-0079,chal-pop3-00315,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0315,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0080,chal-imap-00316,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0316,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0080,chal-smtp-00317,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0317,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,HIGH
challenge-0080,chal-imap-00318,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0318,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0080,chal-pop3-00319,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0319,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0081,chal-pop3-00320,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0320,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,2,HIGH
challenge-0081,chal-pop3-00321,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0321,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0081,chal-pop3-00322,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0322,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,HIGH
challenge-0081,chal-pop3-00323,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0323,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0082,chal-smtp-00324,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0324,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0082,chal-imap-00325,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0325,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,1,0,0,CRITICAL
challenge-0082,chal-pop3-00326,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0326,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,2,0,HIGH
challenge-0082,chal-imap-00327,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0327,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,HIGH
challenge-0083,chal-smtp-00328,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0328,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0083,chal-pop3-00329,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0329,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0083,chal-smtp-00330,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0330,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,2,1,HIGH
challenge-0083,chal-pop3-00331,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0331,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,HIGH
challenge-0084,chal-imap-00332,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0332,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0084,chal-pop3-00333,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0333,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,2,MEDIUM
challenge-0084,chal-smtp-00334,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0334,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,1,1,1,CRITICAL
challenge-0084,chal-pop3-00335,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0335,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0085,chal-pop3-00336,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0336,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0085,chal-pop3-00337,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0337,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0085,chal-imap-00338,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0338,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0085,chal-smtp-00339,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0339,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0086,chal-pop3-00340,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0340,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0086,chal-pop3-00341,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0341,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0086,chal-imap-00342,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0342,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,HIGH
challenge-0086,chal-pop3-00343,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0343,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,HIGH
challenge-0087,chal-pop3-00344,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0344,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,4,MEDIUM
challenge-0087,chal-imap-00345,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0345,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,0,2,1,CRITICAL
challenge-0087,chal-smtp-00346,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0346,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0087,chal-imap-00347,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0347,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,HIGH
challenge-0088,chal-smtp-00348,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0348,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,HIGH
challenge-0088,chal-pop3-00349,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0349,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,1,1,1,CRITICAL
challenge-0088,chal-smtp-00350,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0350,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,2,2,HIGH
challenge-0088,chal-pop3-00351,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0351,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0089,chal-smtp-00352,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0352,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,HIGH
challenge-0089,chal-imap-00353,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0353,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,3,MEDIUM
challenge-0089,chal-imap-00354,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0354,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0089,chal-pop3-00355,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0355,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,2,0,HIGH
challenge-0090,chal-imap-00356,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0356,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0090,chal-smtp-00357,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0357,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0090,chal-pop3-00358,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0358,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0090,chal-imap-00359,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0359,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,2,HIGH
challenge-0091,chal-smtp-00360,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0360,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0091,chal-pop3-00361,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0361,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0091,chal-pop3-00362,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0362,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0091,chal-smtp-00363,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0363,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1,2,MEDIUM
challenge-0092,chal-imap-00364,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0364,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,2,1,HIGH
challenge-0092,chal-pop3-00365,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0365,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,1,1,1,CRITICAL
challenge-0092,chal-smtp-00366,CHALLENGE_BOUNDARY_HIGH_CRIT_EARLY_AUTH_WITH_TLS13-0366,CHALLENGE_BOUNDARY_HIGH_CRIT_EARLY_AUTH_WITH_TLS13,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,CRITICAL
challenge-0092,chal-imap-00367,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0367,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0093,chal-pop3-00368,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0368,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,CRITICAL
challenge-0093,chal-imap-00369,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0369,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0093,chal-pop3-00370,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0370,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0093,chal-imap-00371,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0371,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,HIGH
